Code,Name,U_Status,U_Address,U_ComCode,U_ComName,WarehouseHO,RegionCode,RegionName,AreaCode,AreaName,Provinces,Xvalue,Yvalue,ShopType
31261,HCM 123-125 Châu Văn Liêm,A,"123 – 125 Châu Văn Liêm, Phường 14, Quận 5, TP Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00178,Hồ Chí Minh-KV5,Hồ Chí Minh,10.753723,106.658380,C
31262,DNI 373 Hồ Thị Hương,A,"373 Hồ Thị Hương, P. Xuân Thanh, Thị Xã Long Khánh, Tỉnh Đồng Nai, Việt Nam",090817,CHI NHÁNH ĐỒNG NAI - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00452,Miền Đông NB 7,Đồng Nai,10.933345,107.253588,D
31305,HNI Ngã 3 Yên Xá - Tân Triều,A,"Khu đấu giá QSD đất, xã Tân Triều, H. Thanh Trì, TP. Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00515,Hà Nội-KV7,Hà Nội,20.964904,105.793491,C
31306,HBH Tổ 5 Đồng Tiến,A,"Tổ 5, P. Đồng Tiến, TP. Hòa Bình, Tỉnh Hòa Bình, Việt Nam",090242,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÒA BÌNH,11001,00002,Miền Bắc 1,00187,Miền Bắc 1-KV4,Hòa Bình,20.823182,105.345989,D
31308,BNH Phố Chờ - Yên Phong,A,"Phố Chờ, Thôn Ngô Nội, Xã Trung Nghĩa, H. Yên Phong, Tỉnh Bắc Ninh, Việt Nam",090213,CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT - CHI NHÁNH BẮC NINH,11001,00002,Miền Bắc 1,00169,Miền Bắc 1-KV2,Bắc Ninh,21.194086,105.955286,D
31309,HNI 302 Hồ Tùng Mậu - Cầu Diễn,A,"Số 302 đường Hồ Tùng Mậu, P. Phú Diễn, Q. Bắc Từ Liêm, TP. Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00071,Hà Nội-KV3,Hà Nội,21.040637,105.765030,B
31311,HNI Ngã Tư Cầu Định Công,A,"Số nhà 214, 216, Tổ 25,  Phường Định Công, Q. Hoàng Mai, TP. Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00036,Hà Nội-KV1,Hà Nội,20.983035,105.834917,B
30143,DBN 504 Phường Him Lam,A,"Số nhà 504 – Tổ dân phố 21 – P. HimLam – TP. Điện Biên Phủ -  Tỉnh Điện Biên, Việt nam",090144,CHI NHÁNH ĐIỆN BIÊN - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00002,Miền Bắc 1,00187,Miền Bắc 1-KV4,Điện Biên,21.401093,103.022738,D
30144,YBI 769 Điện Biên,A,"Số nhà 769, Đ. Điện Biên, tổ 48, P. Minh Tân, TP. Yên Bái, Tỉnh Yên Bái, Việt Nam",090133,CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT - CHI NHÁNH TẠI YÊN BÁI,11001,00002,Miền Bắc 1,00352,Miền Bắc 1-KV7,Yên Bái,21.715284,104.905213,C
30145,LCI 240 Thạch Sơn - Sa Pa,A,"240 Thạch Sơn, Thị trấn Sa Pa, Huyện Sa Pa, Tỉnh Lào Cai, Việt Nam",090129,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI LÀO CAI,11001,00002,Miền Bắc 1,00169,Miền Bắc 1-KV2,Lào Cai,22.337592,103.851484,D
30737,QNM 01 Hùng Vương - Hội An,A,"01 Hùng Vương, P. Cẩm Phô, TP. Hội An, Tỉnh Quảng Nam, Việt Nam",090755,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI QUẢNG NAM,11000,00005,Miền Trung,00253,Miền Trung-KV5,Quảng Nam,15.878797,108.322733,D
30968,TGG 12/2 Đinh Bộ Lĩnh,A,"Số 12/2 Đinh Bộ Lĩnh, P.8, TP. Mỹ Tho, Tỉnh Tiền Giang, Việt Nam",090921,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI TIỀN GIANG,11000,00204,Miền Tây Nam Bộ,00145,Miền Tây NB 1,Tiền Giang,10.355726,106.369667,D
30970,CTO 1253-1255 Tôn Đức Thắng,A,"1253-1255, Đ. Tôn Đức Thắng, khu vực 5, P. Châu Văn Liêm, Q. Ô Môn, TP. Cần Thơ, Việt Nam",090910,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI CẦN THƠ,11000,00204,Miền Tây Nam Bộ,00257,Miền Tây NB 5,Cần Thơ,10.108956,105.620069,D
31263,BAR 02 Bis Lê Hồng Phong,A,"02 Bis Lê Hồng Phong, P.4, TP. Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu, Việt Nam",090818,CHI NHÁNH VŨNG TÀU - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00206,Miền Đông NB 3,Bà Rịa,10.361375,107.075900,D
30522,KTM 696 Phan Đình Phùng,A,"696 Phan Đình Phùng, P.Quang Trung, TP. KonTum, Tỉnh KonTum, Việt Nam",090549,CHI NHÁNH KON TUM - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00005,Miền Trung,00626,Miền Trung-KV10,Kon Tum,14.362614,107.999432,C
30977,TGG 12/4B Lê Thị Hồng Gấm,A,"12/4B Lê Thị Hồng Gấm, Phường 6, TP. Mỹ Tho, Tỉnh Tiền Giang, Việt Nam",090921,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI TIỀN GIANG,11000,00204,Miền Tây Nam Bộ,00145,Miền Tây NB 1,Tiền Giang,10.350046,106.340295,D
30524,GLI 39 Trần Phú,A,"39 Trần Phú, P. Diên Hồng, TP. Pleiku, Tỉnh Gia Lai, Việt Nam",090514,CHI NHÁNH GIA LAI - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00005,Miền Trung,00253,Miền Trung-KV5,Gia Lai,13.977716,107.997426,B
30979,LAN 102 Ấp Bình Tiền 2,A,"102 Ấp Bình Tiền 2, Tỉnh Lộ 825, Xã Đức Hòa Hạ, H. Đức Hòa, Tỉnh Long An, Việt Nam",090953,CHI NHÁNH LONG AN - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00414,Miền Tây NB 8,Long An,10.788994,106.496847,D
31321,HNI 21 Cao Lỗ - Đông Anh,A,"Số 21 Đường Cao Lỗ, Xã Uy Nỗ, H. Đông Anh, TP. Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00180,Hà Nội-KV4,Hà Nội,21.141196,105.847458,C
30354,NDH Phố Chợ Cầu - Hải Hậu,A,"Xóm 15, Xã Hải Hưng, Huyện Hải Hậu, Tỉnh Nam Định, Việt Nam",090348,CHI NHÁNH NAM ĐỊNH - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00003,Miền Bắc 2,00174,Miền Bắc 2-KV3,Nam Định,20.198270,106.306510,D
30983,CMU 71 Trần Hưng Đạo,A,"Số 71 Trần Hưng Đạo, Phường 5, TP. Cà Mau, Tỉnh Cà Mau, Việt Nam",090946,CHI NHÁNH CÀ MAU - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00337,Miền Tây NB 6,Cà Mau,9.184780,105.162606,D
31282,HCM 418-420 Bình Long,A,"418 - 420 Bình Long, Phường Tân Quý, Quận Tân Phú, TP.Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00458,Hồ Chí Minh-KV8,Hồ Chí Minh,10.788657,106.617211,D
30154,TNN Phố Chợ 1 - Đại Từ,A,"Phố Chợ 1, Thị Trấn Hùng Sơn, Huyện Đại Từ, Tỉnh Thái Nguyên, Việt Nam",090112,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI THÁI NGUYÊN,11001,00002,Miền Bắc 1,00192,Miền Bắc 1-KV6,Thái Nguyên,21.630804,105.640724,D
30981,VLG 64/6 Trần Phú - Khóm 6,A,"Số 64/6 đường Trần Phú, Khóm 6, Phường 4, TP.Vĩnh Long, Tỉnh Vĩnh Long, Việt Nam",090934,CHI NHÁNH VĨNH LONG - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00167,Miền Tây NB 2,Vĩnh Long,10.231460,105.987246,D
31284,HCM 1288 Tỉnh Lộ 10 - Bình Tân,A,"1288 Tỉnh Lộ 10, Khu Phố 5, Phường Tân Tạo, Quận Bình Tân, TP. Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00065,Hồ Chí Minh-KV2,Hồ Chí Minh,10.756204,106.593143,D
31283,DNI 55 Nguyễn Tất Thành - Vĩnh Cửu,A,"Số 55 Nguyễn Tất Thành, Thị Trấn Vĩnh An, Huyện Vĩnh Cửu, Tỉnh Đồng Nai, Việt Nam",090817,CHI NHÁNH ĐỒNG NAI - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00382,Miền Đông NB 6,Đồng Nai,11.104601,107.034589,D
30355,HPG 39 Tôn Đức Thắng - An Dương,A,"Số 39 Tôn Đức Thắng, Xã An Đồng, Huyện An Dương, TP. Hải Phòng, Việt Nam ",090306,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HẢI PHÒNG,11001,00003,Miền Bắc 2,00403,Miền Bắc 2-KV8,Hải Phòng,20.857279,106.651423,D
30984,TGG 24/3 QL1A - Châu Thành,A,"24/3 QL1A, Ấp Tân Thạnh, Xã Tân Hương, Huyện Châu Thành, Tỉnh Tiền Giang, Việt Nam",090921,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI TIỀN GIANG,11000,00204,Miền Tây Nam Bộ,00145,Miền Tây NB 1,Tiền Giang,10.468163,106.355299,D
31324,BNH 2 Nguyễn Văn Cừ,A,"Số 2 Nguyễn Văn Cừ, Phường Ninh Xá, Thành phố Bắc Ninh, Tỉnh Bắc Ninh, Việt Nam",090213,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00002,Miền Bắc 1,00187,Miền Bắc 1-KV4,Bắc Ninh,21.178101,106.058628,B
30156,SLA 308 Lê Duẩn - Chiềng Sinh,A,"308 Đường Lê Duẩn, Phường Chiềng Sinh, TP.Sơn La, Tỉnh Sơn La, Việt Nam",090139,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00002,Miền Bắc 1,00170,Miền Bắc 1-KV3,Sơn La,21.288966,103.964904,D
31322,HNI 03 Xuân Thủy - Ngã tư Xuân Thủy - Cầu Giấy,A,"Số 03 Đường Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00190,Hà Nội-KV5,Hà Nội,21.036320,105.789322,A
30985,CTO 289 Nguyễn Văn Cừ,A,"289 Nguyễn Văn Cừ, Phường An Khánh, Quận Ninh Kiều, Thành phố Cần Thơ, Việt Nam",090910,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00257,Miền Tây NB 5,Cần Thơ,10.030846,105.752016,B
30986,DTP 133 Hùng Vương - Tháp Mười,A,"Số 133/D Hùng Vương, Khóm 4, Thị Trấn Mỹ An, Huyện Tháp Mười, Tỉnh Đồng Tháp, Việt Nam",090930,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00167,Miền Tây NB 2,Đồng Tháp,10.518544,105.843601,C
31292,HCM 11 Lê Văn Quới,A,"09 - 11 Lê Văn Quới, Khu phố 3, Phường Bình Trị Đông, Quận Bình Tân, TP.Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00065,Hồ Chí Minh-KV2,Hồ Chí Minh,10.773817,106.620801,D
31326,HNI 258 Cao Lỗ - Ngã 3 Xay Xát,A,"Số 258 Đường Cao Lỗ, Xã Uy Nỗ, Huyện Đông Anh, Thành phố Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00180,Hà Nội-KV4,Hà Nội,21.137628,105.860805,D
30155,TQG 01-02 Tổ Dân Phố Xây Dựng - Sơn Dương,A,"Số 01-02, Tổ Dân Phố Xây Dựng, Thị Trấn Sơn Dương, Huyện Sơn Dương, Tỉnh Tuyên Quang, Việt Nam",090157,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00002,Miền Bắc 1,00352,Miền Bắc 1-KV7,Tuyên Quang,21.698162,105.393518,D
30804,HCM 176 Ông Ích Khiêm,A,"176 Ông Ích Khiêm, Phường 5, Quận 11, TP Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00043,Hồ Chí Minh-KV1,Hồ Chí Minh,10.766764,106.642729,C
31295,BDG 05 Nguyễn Tri Phương,A,"05-07 Nguyễn Tri Phương, Khu phố Bình Minh 2, Phường Dĩ An, Thi Xã Dĩ An, Tỉnh Bình Dương, Viêt Nam",090811,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00179,Miền Đông NB 2,Bình Dương,10.903487,106.767436,B
31296,HCM 1215 Đường 3/2,A,"1215 Đường Ba Tháng Hai, Phường 6, Quận 11, TP.Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00178,Hồ Chí Minh-KV5,Hồ Chí Minh,10.759719,106.652575,C
30525,GLI 134 Hai Bà Trưng,A,"Số 134 Hai Bà Trưng, Phường Yên Đỗ, Thành phố Pleiku, Tỉnh Gia Lai, Việt Nam",090514,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI ĐÀ NẴNG,11000,00005,Miền Trung,00253,Miền Trung-KV5,Gia Lai,13.979852,107.994610,D
31297,HCM 1527 Nguyễn Cửu Phú,A,"A2/20D Ấp 1, Xã Tân Kiên, huyện Bình Chánh, TP. Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00065,Hồ Chí Minh-KV2,Hồ Chí Minh,10.729520,106.581180,D
30745,DAG Lô A8 Võ Văn Kiệt,A,"Lô A8 đường Võ Văn Kiệt, Phương An Hải Đông, Quận Sơn Trà, Thành phố Đà Nẵng, Việt Nam",090704,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI ĐÀ NẴNG,11000,00005,Miền Trung,00182,Miền Trung-KV4,Đà Nẵng,16.061811,108.234662,A
31328,HNI 134 Phạm Văn Đồng,A,"134 Phạm Văn Đồng, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00190,Hà Nội-KV5,Hà Nội,21.076141,105.785743,B
30987,LAN 131 Võ Công Tồn,A,"131 Võ Công Tồn, Thị Trấn Bến Lức, Huyện Bến Lức, Tỉnh Long An, Việt Nam",090953,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00414,Miền Tây NB 8,Long An,10.641328,106.485355,D
31299,HCM 382 Lãnh Binh Thăng,A,"382 Lãnh Binh Thăng, Phường 11, Quận 11, TP. Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00043,Hồ Chí Minh-KV1,Hồ Chí Minh,10.765327,106.646623,C
30469,QBH 156 Trần Hưng Đạo,A,"Số 156 Đường Trần Hưng Đạo, Phường Đồng Phú, TP. Đồng Hới, Tỉnh Quảng Bình, Việt Nam",090437,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI ĐÀ NẴNG,11001,00003,Miền Bắc 2,00172,Miền Bắc 2-KV1,Quảng Bình,17.469106,106.613459,C
30988,LAN 01 Trần Hưng Đạo - Cần Đước,A,"Quốc Lộ 50, Thị Trấn Cần Đước, Huyện Cần Đước, Tỉnh Long An, Việt Nam",090953,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00414,Miền Tây NB 8,Long An,10.503987,106.604916,C
31329,HNI 286 Kim Mã,A,"Số 286 Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Thành phố Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00577,Hà Nội-KV8,Hà Nội,21.031562,105.822827,B
31402,HCM 229 Nguyễn Thị Tú 2,A,"Số 229 đường Nguyễn Thị Tú, Khu Phố 3, Phường Bình Hưng Hòa B, Quận Bình Tân, TP. Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00228,Hồ Chí Minh-KV6,Hồ Chí Minh,10.815564,106.594231,B
30468,THA 115 Khu Phố 2 - Quảng Xương,A,"Số 115 Khu Phố 2, Thị Trấn Tân Phong, Huyện Quảng Xương, Tỉnh Thanh Hóa, Việt Nam",090405,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00003,Miền Bắc 2,00210,Miền Bắc 2-KV5,Thanh Hóa,19.730482,105.781955,D
30990,LAN 148 Quốc Lộ N2 - Đức Hoà,A,"148 Tỉnh Lộ 10, Thị Trấn Hậu Nghĩa, Huyện Đức Hòa, Tỉnh Long An, Việt Nam",090953,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00414,Miền Tây NB 8,Long An,10.894250,106.392881,D
30626,PYN 383 Nguyễn Huệ,A,"Số 383 Nguyễn Huệ, Phường 5, TP. Tuy Hòa, Tỉnh Phú Yên, Việt Nam",090622,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI ĐÀ NẴNG,11000,00005,Miền Trung,00395,Miền Trung-KV7,Phú Yên,13.094304,109.312477,C
30746,BDH 47 Trần Phú - Tuy Phước,A,"47 Trần Phú, Thôn Vân Hội, Thị Trấn Diêu Trì, Huyện Tuy Phước, Tỉnh Bình Định, Việt Nam",090727,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI ĐÀ NẴNG,11000,00005,Miền Trung,00355,Miền Trung-KV6,Bình Định,13.801818,109.147433,B
30470,THA 695 Lam Sơn,A,"Số 695 Lam Sơn, Tiểu khu Đông Hòa, Thị Trấn Nông Cống, Huyện Nông Cống, Tỉnh Thanh Hóa, Việt Nam",090405,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00003,Miền Bắc 2,00173,Miền Bắc 2-KV2,Thanh Hóa,19.623938,105.650822,C
30991,AGG 132 Quốc Lộ 91 - Châu Phú,A,"132 - 134 Quốc Lộ 91, Thị Trấn Cái Dầu, Huyện Châu Phú, Tỉnh An Giang, Việt Nam ",090936,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00231,Miền Tây NB 4,An Giang,10.570194,105.241972,C
31403,HCM 678 Trường Chinh,A,"678 Trường Chinh, Phường 15, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00458,Hồ Chí Minh-KV8,Hồ Chí Minh,10.805856,106.635248,B
31404,DNI 30/4 Trảng Bom,A,"Tổ 2, Khu phố 5, Đường 30/4, Thị Trấn Trảng Bom, Huyện Trảng Bom, Tỉnh Đồng Nai, Việt Nam",090817,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00265,Miền Đông NB 5,Đồng Nai,10.949837,107.004057,C
30747,DAG 01 Núi Thành,A,"Lô 09B2-2, Đường Núi Thành, KDC Nguyễn Thiện Thuật - Phan Thành Tài, P.Bình Thuận, Q.Hải Châu, TP.Đà Nẵng, Việt Nam",090704,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI ĐÀ NẴNG,11000,00005,Miền Trung,00182,Miền Trung-KV4,Đà Nẵng,16.054609,108.220244,C
31310,HNI 350 Minh Khai - Cầu Mai Động,A,"350 Minh Khai, P. Vĩnh Tuy, Q. Hai Bà Trưng, TP. Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00580,Hà Nội-KV9,Hà Nội,20.996315,105.862790,B
30146,LCI 67 Nguyễn Huệ,A,"Số 67 Đường Nguyễn Huệ, tổ 1, P. Lào Cai, TP. Lào Cai, Tỉnh Lào Cai, Việt Nam",090129,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI LÀO CAI,11001,00002,Miền Bắc 1,00169,Miền Bắc 1-KV2,Lào Cai,22.505252,103.968073,D
30147,LSN 177 Hoàng Văn Thụ,A,"Số 177, Hoàng Văn Thụ, Thị trấn Đồng Đăng, H. Cao Lộc, Tỉnh Lạng Sơn, Việt Nam",090132,CHI NHÁNH LẠNG SƠN - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00002,Miền Bắc 1,00169,Miền Bắc 1-KV2,Lạng Sơn,21.952503,106.698815,D
30148,LSN Khu Hòa Bình - Lộc Bình,A,"Khu Hòa Bình, Thị trấn Lộc Bình, H. Lộc Bình, Tỉnh Lạng Sơn, Việt Nam",090132,CHI NHÁNH LẠNG SƠN - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00002,Miền Bắc 1,00170,Miền Bắc 1-KV3,Lạng Sơn,21.761502,106.921623,D
30348,HPG 248-250 Tô Hiệu,A,"248,250 Tô Hiệu, P. Trại Cau, Q. Lê Chân, TP. Hải Phòng, Việt Nam",090306,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HẢI PHÒNG,11001,00003,Miền Bắc 2,00403,Miền Bắc 2-KV8,Hải Phòng,20.850765,106.677345,D
30349,HPG 242-244 Đà Nẵng,A,"242,244 Đà Nẵng, P. Lạc Viên, Q. Ngô Quyền, TP. Hải Phòng, Việt Nam",090306,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HẢI PHÒNG,11001,00003,Miền Bắc 2,00403,Miền Bắc 2-KV8,Hải Phòng,20.861227,106.701827,D
30459,HTH Phố Liên Phú - Kỳ Anh,A,"Phố Liên Phú, P. Kỳ Liên, Thị xã Kỳ Anh, Tỉnh Hà Tĩnh, Việt Nam",090460,CHI NHÁNH HÀ TĨNH - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00003,Miền Bắc 2,00172,Miền Bắc 2-KV1,Hà Tĩnh,18.026389,106.400629,D
30460,HTH Tổ Dân Phố 13,A,"Tổ dân phố 13, thị trấn Cẩm Xuyên, H. Cẩm Xuyên, Tỉnh Hà Tĩnh, Việt Nam",090460,CHI NHÁNH HÀ TĨNH - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00003,Miền Bắc 2,00172,Miền Bắc 2-KV1,Hà Tĩnh,18.250115,106.000228,D
30461,NAN Khối 4 Diễn Châu,A,"Khối 4, Thị trấn Diễn Châu, Huyện Diễn Châu, Tỉnh Nghệ An, Việt Nam",090402,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI NGHỆ AN,11001,00003,Miền Bắc 2,00374,Miền Bắc 2-KV0,Nghệ An,18.976143,105.600932,D
30520,GLI 748 Hùng Vương,A,"748 Hùng Vương, Tổ dân phố 1, Thị trấn Chư Sê, Huyện Chư Sê, Tỉnh Gia Lai, Việt Nam",090514,CHI NHÁNH GIA LAI - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00005,Miền Trung,00626,Miền Trung-KV10,Gia Lai,13.698489,108.074888,D
30738,BDH 221 Hùng Vương,A,"221 Hùng Vương, P. Nhơn Phú, TP. Quy Nhơn, Tỉnh Bình Định, Việt Nam",090727,CHI NHÁNH BÌNH ĐỊNH - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00005,Miền Trung,00355,Miền Trung-KV6,Bình Định,13.789760,109.193848,D
30973,CMU 11 Trần Hưng Đạo,A,"Số 11, Trần Hưng Đạo, Khu phố 6, P. 5, TP. Cà Mau, Tỉnh Cà Mau, Việt Nam",090946,CHI NHÁNH CÀ MAU - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00337,Miền Tây NB 6,Cà Mau,9.178587,105.154887,A
